id,prices.amountMax,prices.amountMin,availability,condition,currency,Date,prices.isSale,brand,manufacturer,Product,primaryCategories,Email
AV13iAUYGV-KLJ3aka9M,448,448,In Stock,New,USD,"2017-12-04T21:00:00Z,2017-11-18T10:00:00Z",TRUE,Samsung,,"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""",Electronics,amaro@company.com
AV13iAUYGV-KLJ3aka9M,529,529,In Stock,New,USD,"2018-02-05T20:00:00Z,2018-01-21T02:00:00Z",FALSE,Samsung,,"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""",Electronics,adunn@company.com
AV13iAUYGV-KLJ3aka9M,600,330,In Stock,New,USD,2018-04-26T17:00:00Z,TRUE,Samsung,,"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""",Electronics,rharris@company.com
AV13iAUYGV-KLJ3aka9M,432,432,Yes,New,USD,"2017-09-06T17:00:00Z,2017-08-30T05:00:00Z,2017-09-18T14:00:00Z",TRUE,Samsung,,"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""",Electronics,gneal@company.com
AV13iAUYGV-KLJ3aka9M,498,498,In Stock,New,USD,"2018-01-21T02:00:00Z,2017-10-30T16:00:00Z",FALSE,Samsung,,"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""",Electronics,karnold@company.com
AV13iAUYGV-KLJ3aka9M,500,500,Yes,New,USD,"2017-07-31T22:00:00Z,2017-08-01T07:00:00Z,2017-07-26T20:00:00Z",FALSE,Samsung,,"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""",Electronics,tsalazaar@company.com
AV13iAUYGV-KLJ3aka9M,400,400,TRUE,new,USD,2018-05-26T15:00:00Z,TRUE,Samsung,,"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""",Electronics,bjoseph@company.com
AV13iAUYGV-KLJ3aka9M,500,500,In Stock,New,USD,2017-12-07T06:00:00Z,FALSE,Samsung,,"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""",Electronics,ewelch@company.com
AVpgF1BOilAPnD_xnTsK,38,38,Out Of Stock,New,USD,2017-07-23T00:00:00Z,FALSE,"Sdi Technologies, Inc.",iHome,iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),Electronics,greeves@company.com
AVpgF1BOilAPnD_xnTsK,40,40,Yes,New,USD,"2017-06-01T17:00:00Z,2017-06-01T19:00:00Z,2017-05-01T15:00:00Z,2017-05-09T15:00:00Z,2017-05-18T08:00:00Z",FALSE,"Sdi Technologies, Inc.",iHome,iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),Electronics,gfleming@company.com
AVpgF1BOilAPnD_xnTsK,50,50,In Stock,New,USD,2018-01-21T08:00:00Z,FALSE,"Sdi Technologies, Inc.",iHome,iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),Electronics,eburke@company.com
AVpgF1BOilAPnD_xnTsK,44,44,In Stock,New,USD,2017-09-17T10:00:00Z,FALSE,"Sdi Technologies, Inc.",iHome,iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),Electronics,kpatel@company.com
AVpgF1BOilAPnD_xnTsK,50,50,Yes,New,USD,2017-03-30T10:00:00Z,FALSE,"Sdi Technologies, Inc.",iHome,iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),Electronics,lsharma@company.com
AVpgF1BOilAPnD_xnTsK,33,33,Yes,New,USD,"2017-03-15T17:00:00Z,2017-03-10T22:00:00Z,2017-03-04T10:00:00Z",FALSE,"Sdi Technologies, Inc.",iHome,iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),Electronics,kmullur@company.com
AVpgF1BOilAPnD_xnTsK,38,38,Yes,New,USD,"2017-08-30T08:00:00Z,2017-08-01T00:00:00Z,2017-08-01T17:00:00Z,2017-07-26T21:00:00Z",FALSE,"Sdi Technologies, Inc.",iHome,iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),Electronics,Karanmathur@company.com
